original_index,path,class_index,class_name,near_duplicate_group_id,resized_image_hash
19717,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn744.jpeg,3,lung benign tissue,17699,990ef6f660bf6139353e02ac4fe4f9cb96cf22db08ac283111aa7dbffbb72afd
19718,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn745.jpeg,3,lung benign tissue,17700,a02f96f983559250fb32d4316abb9f11b806d6229b917d70ea885944d6ba64b0
19719,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn746.jpeg,3,lung benign tissue,17701,b41f60b8616db17793a71012b129488cf549686579622b0c50b982e3cfb720a3
19720,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn747.jpeg,3,lung benign tissue,17702,b7fab5db3c256db1fcaa0812a307b6f12245e7601581f4e129b80c12f9383ac1
19721,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn748.jpeg,3,lung benign tissue,17703,13b1db935927c9aaa87a942f249f5d299f33ff83619224ce9ea6c2290d8d92cb
19722,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn749.jpeg,3,lung benign tissue,17704,60ad137a7a918f051f0990db2ed319698c80f8ea689afa8898ec1cdd8809f3be
19723,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn75.jpeg,3,lung benign tissue,17705,282b1c27b78fbe0067f46a90405c52b4fce17d583c4275c28251cfaf5a4dd103
19724,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn750.jpeg,3,lung benign tissue,17706,3e6aa0c1c5328eb9f3bf92d298a21a30bdb73597a55a12ea88f6607c80ae8183
19725,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn751.jpeg,3,lung benign tissue,17707,680f1d92140a5a6f69471d32d20dbbedf7b2233e54f865ac06f5c88a8ee36496
19726,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn752.jpeg,3,lung benign tissue,16192,08b74f558de5924e7668a8c61aa1d2992513656ca3a02003557f3adfd8e632a9
19727,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn753.jpeg,3,lung benign tissue,17708,0c8116b39bb50b53b05edde642a9f553857de54b2a5c7d279038bc0652583292
19728,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn754.jpeg,3,lung benign tissue,17028,9fdb69c5682bdf185e106740038e7cc96d28a21c3d9b3c0b2f118b1133971f06
19729,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn755.jpeg,3,lung benign tissue,17709,fd449b1a93945e473965030baa17dfc3788d764e0a01b33039d42e7ce21a4373
19730,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn756.jpeg,3,lung benign tissue,17710,7e20c5f7b20402d165c70558b15b6520e75359a1a5b6639c5b8fa15e7c3e11d9
19731,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn757.jpeg,3,lung benign tissue,17711,7090cbe9829612ca1dfad6404f28d65c4517cc42112f53c46032d90eb57ed2c8
19732,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn758.jpeg,3,lung benign tissue,17712,55b9f19ebf9a4a1630a437ce297da93ef4e8b578e720f631247fa39f62a76fea
19733,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn759.jpeg,3,lung benign tissue,17713,05768d96be42fa60d3f3cdb6555c43ada972cd9973c1a382c5910f934c01ad98
19734,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn76.jpeg,3,lung benign tissue,17714,985f7f5fe6b63e9b2aaee90505fba6930b38fdb96d9b68bb32e474a3c3dbab43
19735,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn760.jpeg,3,lung benign tissue,17715,a41b8599e8f966bfb2eb069b7aa5cb192e2cb2b8752529a8c20299bff1efb5cf
19736,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn761.jpeg,3,lung benign tissue,17716,39dedd0ef84316283d89f469bcf78d0ac68b7788ff35af3df7e62dc85f755573
19737,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn762.jpeg,3,lung benign tissue,17717,43d6980c0bc51a8096ff73b0a7617f7f64cbe60410f40392c8e902a195ac6b2d
19738,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn763.jpeg,3,lung benign tissue,17718,2fb8aab46c153ad7b2c7c0fdc5233dc49b09acc2764079ed24de94977fe4841b
19739,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn764.jpeg,3,lung benign tissue,17719,e6b2dcf726911fcbe6a65c174e32606486d99fa857cda81fd57639496dda0b38
19740,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn765.jpeg,3,lung benign tissue,17720,73d584c07862efbda02ca160132798631ae6fbc490b906b82823930cda6b0c7e
19741,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn766.jpeg,3,lung benign tissue,17721,0c5ec9078763bc48749bbb9bb124f193c36ad5ffd5a2e171fda46608622473a7
19742,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn767.jpeg,3,lung benign tissue,17722,10981e8f944d9e5a165b0958d80446841f88c0067fdf59ad1ebf43204273e8fa
19743,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn768.jpeg,3,lung benign tissue,15803,15285a91a780aaf346bfd798d979ad2b0bd2efb52049329e5131227d9b761761
19744,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn769.jpeg,3,lung benign tissue,14241,c4a92bf48cba21dddc13bd250e5a319199649160fd17ea6d0a2eadb45f64437e
19745,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn77.jpeg,3,lung benign tissue,17723,5070c803e3aa662aeea3fa72b6fd6e069c758b7555cddc84fe61f42cc41417f1
19746,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn770.jpeg,3,lung benign tissue,14891,83124e1e44e70ea64d90c66510bb36328b244b166972ac18e400d621f154b943
19747,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn771.jpeg,3,lung benign tissue,17724,03469abebd1bc138a37dba8ce6587d8d9c0fdb20313b6c1a8d40cff4b26a500c
19748,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn772.jpeg,3,lung benign tissue,17725,a8f58cdfc4f05da3559df41a6dfb112714aebe24bad72166aa1905f6affbdc2a
19749,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn773.jpeg,3,lung benign tissue,17726,a2866477c5695ffa70648d0515c80614a2ec3238969ea8228c6f68d78be39ccc
19750,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn774.jpeg,3,lung benign tissue,17727,5cd1893a9c200321b5e72843276e2860e3ebc6e31b89e1ac798c1514b4eadf0e
19751,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn775.jpeg,3,lung benign tissue,17728,72b715436ab29814fca609f5972e9d94f2e5be6e1b75f7a602e6a78b02e1738f
19752,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn776.jpeg,3,lung benign tissue,17729,eb8c1055713f4247eba8854f4b6bc08562f75441711d33bdeab0441cab3fd54f
19753,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn777.jpeg,3,lung benign tissue,17730,e1dc67e3660fab2af2039e6a52e996a4b47dd49f17f306920a3c67f46d1ce2e5
19754,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn778.jpeg,3,lung benign tissue,17731,8fed9cd38b0c417941bb9fbd64c5aa12cdda2ce15754ebea6fd42e81ccab660a
19755,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn779.jpeg,3,lung benign tissue,17732,f8e0717449ce2c8f3ca166bf71f1009a05656a40dd57a8afc4506246a111e74e
19756,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn78.jpeg,3,lung benign tissue,17733,9f34f9e8082e61be543d49c580e455400b62dceed8873551ed0e8fa521e7d8f6
19757,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn780.jpeg,3,lung benign tissue,17589,900a788a234b5bfc3012b0f8b9a7809d883ee265ab6a22c71f8837162507f3d4
19758,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn781.jpeg,3,lung benign tissue,17734,a7351acbaab293a34ee405444261e8bb90143cfa62b91f565bea7c882d713b89
19759,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn782.jpeg,3,lung benign tissue,13999,25580c8b8865e0c9b36740042df87e51edec92b7870452c20bfd319bfbf25d20
19760,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn783.jpeg,3,lung benign tissue,15573,e7ad8dd524611a9ad50036ae6e022e02ef5b960793c8ca688f5a47fd22c3cf8b
19761,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn784.jpeg,3,lung benign tissue,17735,bb3626d04e700bc58628cb6a0b12a8967d4f6622e5a4f141f5bb9d2782347b1e
19762,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn785.jpeg,3,lung benign tissue,17736,cdc9716e607da8763fe6a8747a99c14a7b878cb5183cfd5f23134ff86bb500f7
19763,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn786.jpeg,3,lung benign tissue,17737,80cbf837bad82b5ff1810d2ffac20e9c9654ff049e2203fde17186ce5d83870b
19764,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn787.jpeg,3,lung benign tissue,17738,4f1ccb92d81fb323820ca9d48bb069d3bd252d4adb0ed9c36430c1208faf8da2
19765,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn788.jpeg,3,lung benign tissue,17739,14fb3a72ed67eeddf9276736cbda2267b5013dbc3b808be9cce19916f957a480
19766,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn789.jpeg,3,lung benign tissue,17740,bc146cf3287d7e0cede6c2cf3a4a6332c2aaf10f7cbf5c4de1fa13eb55d63a0e
19767,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn79.jpeg,3,lung benign tissue,17741,e3097f8401f900582c0277884ac9810534fb7d2a9b6312fe09e2bad351a4a1a5
19768,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn790.jpeg,3,lung benign tissue,17742,c690a1efdc196e10c39bf9b4b93232451981d3d17298391329cf1a8d314d8f29
19769,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn791.jpeg,3,lung benign tissue,15858,967cf4c3b4a0129320590dec21caca5e196106ac96d7247011d6251bd6c3dffb
19770,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn792.jpeg,3,lung benign tissue,17743,24d21821777c678f94c931e2415f9a52f1b8a9b061b211fe189d1ef8d8148241
19771,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn793.jpeg,3,lung benign tissue,17744,9eaa4fe9169fafd1ce6cb045360137dabd6748e765ac58aa27708859f3148795
19772,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn794.jpeg,3,lung benign tissue,17745,ade6033d812dc11475dfc73c5c5c244b23c1dd92a6ab05e42592f87d37642ad2
19773,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn795.jpeg,3,lung benign tissue,17746,4747f9fefd8628dccd91e2fe2675536e0fef962b3ad5ace272a34c7d542db0c3
19774,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn796.jpeg,3,lung benign tissue,17747,ae16437ed644d0b1cbe1f7698c7409175b839622c182761f68040549d366fd9e
19775,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn797.jpeg,3,lung benign tissue,17748,f29c9d3320200522d3e433d04fa480e139144b9a282858012b083ed746f76ba1
19776,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn798.jpeg,3,lung benign tissue,17749,99a462c3ee302e5f1c08cd5debe8a1aec8c96579d621f9937f133a53bc148f67
19777,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn799.jpeg,3,lung benign tissue,17750,cebeb1e47c5d2ccdce06f7a0efe7a2e0979d6ac814da8c83ed7eb4039db3e21f
19778,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn8.jpeg,3,lung benign tissue,17188,d45c01186ee3761296995023196b335c25b195ee505f6d87d393419a42987cb2
19779,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn80.jpeg,3,lung benign tissue,17751,f635c927a9bcbf54e0455e79549ec49ba2ace54c4739326fa4bebc6ceebf86ef
19780,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn800.jpeg,3,lung benign tissue,17752,9b7080f92aa78ad1d8ecb1f8a22a6f8596b99f51ed7a944c49f137d3d3204f4c
19781,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn801.jpeg,3,lung benign tissue,14408,2d55db7828782dcfe9b05a1db7b0e82e4d94152a0536f99314241b3ad29f9dab
19782,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn802.jpeg,3,lung benign tissue,17753,7f26c9d5cfb96b78d1790e7c33d120eca53890706cf7b955c101a0b47eb48cfd
19783,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn803.jpeg,3,lung benign tissue,17754,ab93a95a0e15b4d826b07e580533847b09d1dd564d9ded07e0ccd0efb7f92dad
19784,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn804.jpeg,3,lung benign tissue,17755,af0ffdbb22d825ef0a8b078358e292205d7f509b423cb5c8b79d59c0fa0a54d6
19785,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn805.jpeg,3,lung benign tissue,17756,c9005f7490038efd0b06f7c897c138bbb7d3b60214d671411c5e24218fed52d5
19786,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn806.jpeg,3,lung benign tissue,15778,ebe8d45f801ab6b77dcad9fb7212beadb3055e5727fa88bb9210775d082086af
19787,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn807.jpeg,3,lung benign tissue,17757,c266a24509f3a9d91400ce4e3ceb63f2df94a51d43ed21b4b2cfe9e67429a019
19788,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn808.jpeg,3,lung benign tissue,15359,b2af167d7d3f96bcb16cba7febe8540e3f3bcd65311e7c8cc71d0a2c7eff8878
19789,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn809.jpeg,3,lung benign tissue,17758,ff91e7bff44570b088c95d9a0992240ef4364afb6220ef8e62f3767ed65c4fd2
19790,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn81.jpeg,3,lung benign tissue,14483,6a8e7bf631d3b34c88f85abd434498a806b00f2a44b4cb2d036759ddd152aa75
19791,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn810.jpeg,3,lung benign tissue,17759,b6d83481114390fb02d15e96f6afe5bb79e7fb0c564d9a33cc5956a2eb94fd26
19792,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn811.jpeg,3,lung benign tissue,16853,4ecb8dc9a01d10893f6455ae4a1ff23e4823c5fb38177100b86a3d31e0d3e8cd
19793,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn812.jpeg,3,lung benign tissue,17760,ea1a7e9d1f730f6828edf1ddd35d4d741d95c1ceda37f635dbf956847c31245d
19794,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn813.jpeg,3,lung benign tissue,17761,1e2447521d163d09b9d080bb95ca3923ee0791cff9c816aeeedc0279b5b4dcc5
19795,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn814.jpeg,3,lung benign tissue,16081,6e2d1461eadeb683621d81163296cfec8e6630adb3cd01917ee579278f5708ac
19796,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn815.jpeg,3,lung benign tissue,16740,003e2e8393382e69f94ba2c9027194ad16e45dc4b91b371b584818ddeee138c0
19797,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn816.jpeg,3,lung benign tissue,17762,c8075e004d371c580256671250f1000bada507f11f6d82ab0480fa9f6745b68f
19798,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn817.jpeg,3,lung benign tissue,15180,59ec3a9d75da90bf22267872eac699ff7f68c604e3ea2789f247cead7a04bfb4
19799,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn818.jpeg,3,lung benign tissue,17763,20fc1024cdd07bd1b03371882a6a9117072a8a1668764dab1cac2f8be5d2b859
19800,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn819.jpeg,3,lung benign tissue,17764,d473a9838b2fa7d0ae1ccfcc6ede4ba805084229f4f8ea6bbf8cd45d2dfbbcf8
19801,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn82.jpeg,3,lung benign tissue,17394,35208c571027c9a74178674be7beb3aeadeb2fce6fdee19327eb226ccc4747a3
19802,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn820.jpeg,3,lung benign tissue,17765,fd43b4c164d53cd7b7242eb9e08b512647aab46a1a917af1ac9b65db841458bb
19803,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn821.jpeg,3,lung benign tissue,17766,4d16aae281b0700ac2a3cda7ac8da5871d288dd028d77c7b0df2753e6e115eb0
19804,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn822.jpeg,3,lung benign tissue,17767,a05eda67ade5fa4d1abe5c43b7749473410b582f340c35cc00113bce4701f337
19805,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn823.jpeg,3,lung benign tissue,17768,a0378b6440ad2f0d209083a39ab52a8840b01e0ec6c829c446eb983deb8f9ba5
19806,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn824.jpeg,3,lung benign tissue,17769,3d5d2e3377c43f11be58f7b6e3d75ca3f3d91dc0ff45953edc79e7e90d6e7a21
19807,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn825.jpeg,3,lung benign tissue,17770,097789d672e2f0eb829028593a68b6ab6ebfae6417d82d819c043a207056f45b
19808,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn826.jpeg,3,lung benign tissue,17771,9e17c33e221f9eb33ff80509958ed1f77fb9f72ff528db44199e8cfa4166d6ed
19809,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn827.jpeg,3,lung benign tissue,17772,9b7811cf980508a69f761438a569de282576483ded00b1ca037146d4429cc5bc
19810,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn828.jpeg,3,lung benign tissue,17773,432b655a26fde8120e53cb55efde9ef8386b5f9cf2cf64097dd15454afe11881
19811,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn829.jpeg,3,lung benign tissue,15564,7d03dd07c6ad4471be3e7c2b423b8b30a92bcbdac99527c9c7ff0cd2a6e8d148
19812,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn83.jpeg,3,lung benign tissue,17774,e38adced1f7bcbf39a9d4856de2ed737cf2995cab13d688949f525e900da004e
19813,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn830.jpeg,3,lung benign tissue,17775,639fab2766d023fd8ce08d55ea52a318c929b81b06280ad391cefb3d5cd686b7
19814,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn831.jpeg,3,lung benign tissue,17776,aaf7c668d911603475db92c7a729368e964c90cd85dbed7af32e106931ee26aa
19815,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn832.jpeg,3,lung benign tissue,14125,5fe70bbdc9fa828595423588ca3757929fc58cdbf23566890f8cbcb7a7457f45
19816,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn833.jpeg,3,lung benign tissue,17777,ba387be22c5c511e406c2f6ee858b87404ec2f1e46c3877dc0a439364ae3119f
19817,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn834.jpeg,3,lung benign tissue,17778,a6637b3e339d7d08d620c6df09561d97f7b4ef40b3cef7f5d1b3f145f9e90353
19818,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn835.jpeg,3,lung benign tissue,14439,3f666877b3e7c0b6ed4d4d34d221d153fc9c1853d7f9ec5effe22e87cf99bcc7
19819,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn836.jpeg,3,lung benign tissue,17779,9a9d49089fda7cf4e05e6f58a48756b99ac31e2f3ef79f139df73ec9f0ca7455
19820,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn837.jpeg,3,lung benign tissue,17780,96823653b6d81ee58d9daac45fa49a7860a161f120cf8ed0e3eca3c9cfff2e89
19821,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn838.jpeg,3,lung benign tissue,17781,f809cb13990ab14946ccdb7221db7aad8e1dd788b42f2560e6109ac0e825755a
19822,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn839.jpeg,3,lung benign tissue,17782,a394983914a9e5d8093d4c22103ae1707aa17086fcc808e8b813d38da18a6b00
19823,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn84.jpeg,3,lung benign tissue,17783,fffa92146128ab54fb7e57de8891704537c2dbcc8e8283d34815e0a0517ba21f
19824,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn840.jpeg,3,lung benign tissue,17784,274b483d6070fe237cde464f1005796c60e41829d4e629773c64107631bc8533
19825,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn841.jpeg,3,lung benign tissue,17052,385ab870a708f795f3e4a551c0156917596fef2bf521bb10b89f38cce4b04187
19826,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn842.jpeg,3,lung benign tissue,17785,25b3a71b61c93e7c3c36dc92d303c07e951e6a3363a09b47fb3913e6a56bc98c
19827,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn843.jpeg,3,lung benign tissue,17786,c940464ca68b76c1632fc78b77b8d0cf4bd87603ecd1c7354fcce2aace2e57f7
19828,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn844.jpeg,3,lung benign tissue,17787,81d6bebd15180a0b857b8641d4cf16c1111c06e0878518db0d5ea70faed70639
19829,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn845.jpeg,3,lung benign tissue,17788,adcec5f4324012c4130eb0fff72fcdd55c021f8ec009881f73891c7c8c765d14
19830,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn846.jpeg,3,lung benign tissue,17789,28b2ddcb45e1a1577c3d8c4333884e4e27a892d0f31e1dde4acf674dbb754e3a
19831,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn847.jpeg,3,lung benign tissue,17790,ee6e77999251161eb7e6fa985596260599396cd94a4014a80f9014653d82de1d
19832,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn848.jpeg,3,lung benign tissue,16330,a5cd456ce48ef20d3a4afd1074499de7f08c971d2798d162d966ee6ac46d373d
19833,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn849.jpeg,3,lung benign tissue,15219,a95bc2df1c4e091241d3fc22749bef0f801ec8ff1a36f98395d9cb34ddce67cd
19834,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn85.jpeg,3,lung benign tissue,15102,b10d81f9fabcbd53b4d8eb168a5a840179ec5262e82629bc7781d2963a48ca44
19835,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn850.jpeg,3,lung benign tissue,17791,726c48426edfa2679a922de5f6b86562f8d54e1db9d0c9ba2eca11c0f0187b2c
19836,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn851.jpeg,3,lung benign tissue,14483,f30a908646fb66ea670cc2bfd309148bd5b471b7ff462e441b216490920e28d9
19837,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn852.jpeg,3,lung benign tissue,13794,74853c62a8b9fe78154b476c85c41333238e1355171fcbc374c2605538f1b0e6
19838,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn853.jpeg,3,lung benign tissue,16165,438352e2ce7ffd1c97eba4017607f3b77e225ab3a56c7b101a36768226b1cd5d
19839,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn854.jpeg,3,lung benign tissue,17792,0c2670de940b0ae0c920006cd2418a985df569b30201ac5c9ed639e2adcd9ba6
19840,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn855.jpeg,3,lung benign tissue,17793,6cd25524417270d281693167038a122628a77c37f1b64d501d830661c63f8af7
19841,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn856.jpeg,3,lung benign tissue,17794,e53dc7e89f40e4d64ecca002f534d752bf292a0bc0da102877b8c0a86ac3ded8
19842,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn857.jpeg,3,lung benign tissue,17795,022904e8044d7382a8a31f7fbcd831ee81fc36420375de1fbc7227feef513db4
19843,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn858.jpeg,3,lung benign tissue,17796,77cdcfda9d69b851bf924dc8a7511c77266ec0a357c1ab3ef16494a075deb23d
19844,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn859.jpeg,3,lung benign tissue,17797,a2f72de624a61749ead5c1771cdec552b9595f7b8f0f906fc620e54590773c17
19845,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn86.jpeg,3,lung benign tissue,15102,b10d81f9fabcbd53b4d8eb168a5a840179ec5262e82629bc7781d2963a48ca44
19846,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn860.jpeg,3,lung benign tissue,17798,ba065743c44b42861f2149e7b2c03cc66b83034770d672a9ffb2c875884250f4
19847,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn861.jpeg,3,lung benign tissue,14921,c17e63f3fb66a1e0f263e3d1ffdb30bbd690f06998285bf1e281df9b84274a54
19848,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn862.jpeg,3,lung benign tissue,17799,9cb45116364edd13673633109cba95e0b295b64c702277497693a559a3680e86
19849,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn863.jpeg,3,lung benign tissue,17800,c5e29b30ebdea5fe61b1e20ddbb7b92b41d44f5c8681aee1ea77ab705c559d8f
19850,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn864.jpeg,3,lung benign tissue,13682,79dcd4b45d180f4d7c52c192870838feb4b441fce77420b42d3f1a981fa4d567
19851,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn865.jpeg,3,lung benign tissue,16185,37cab39b97edcc292b92a49a00f0b6a3a6163555bed201da546cbf2021c69477
19852,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn866.jpeg,3,lung benign tissue,17801,07327cf8856f4d40924ab1c65bf3f8f52d289945606c0cfe249802e52bf565a1
19853,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn867.jpeg,3,lung benign tissue,17802,d2ea0a1b1a8615cf8a6416738e5afa052a64202b098ef1b61805ff6a930b821d
19854,datasets/lc25000/lung_colon_image_set/lung_image_sets/lung_n/lungn868.jpeg,3,lung benign tissue,17803,f1e57216346d18a604a8ca1cc3279322576c1c772e926655a7d665bd2da69ac1
